comment,sentiment_scores,sentiment,subjectivity,word_count
"Thanks for watching everyone! For more videos on projects, check out these: 
The projects that got me a job: https://www.youtube.com/watch?v=imMPnCHvbkY
The projects that can get you a job: https://www.youtube.com/watch?v=yukdXV9LR48
My Favorite Free Learning Resources: https://www.youtube.com/watch?v=Ip50cXvpWY4&ab_channel=KenJee
365 Data Science - Paid Courses ( 57% Annual Discount): https://365datascience.pxf.io/P0jbBY","{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.8759}",Positive,0.625,52
"This is literally the first video I'm looking on data science, and I was a little bit scared of beggining it, but you gave me a lot of confidence when giving these resources and tips! Thank you m8","{'neg': 0.039, 'neu': 0.652, 'pos': 0.309, 'compound': 0.9243}",Positive,0.41666666666666663,39
I really want to thank you as I already have done first 2 projects  during this lockdown. I realized that everything is possible to learn. You are very good person for sharing the invaluable knowledge.,"{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.8537}",Positive,0.5783333333333334,35
"Outstanding video ...love the way you break it down to the bare essentials , as to how we should approach the development of this new set of skills...   :-)","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.743}",Positive,0.5436868686868687,27
"Hey, thank you very much for this video it has been really helpful. I watched and learned some basic statistics and linear algebra from miycourseware lectures, and i did this to build a base to like start data science. I want to go into the use of data for business intelligence, and I'm thinking of joining a graduate school for data science next fall, do you have any recommendation for that? Like what should i do for business specific data science. Again, thanks a lot for your videos","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.9422}",Positive,0.27285714285714285,89
"One of the best guy out there, helping beginners to boost through","{'neg': 0.0, 'neu': 0.497, 'pos': 0.503, 'compound': 0.8442}",Positive,0.3,12
Really like your content Ken ! watch your videos everyday.,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.474}",Positive,0.4,9
I love your ideas. This is a great guide on how to start.,"{'neg': 0.0, 'neu': 0.52, 'pos': 0.48, 'compound': 0.8519}",Positive,0.675,13
"In Kaggle, I hope the projects are solved. I mean the codes are readily available to check, so going through the code snippets and understanding it makes the right strategy Ken? or should we choose a fresh project??","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.7808}",Positive,0.5308035714285714,38
"Your video seems so insightful and makes me feel so much better. I am just starting new PhD program in brain fmri analysis and am reading many articles in relation to machine learning algorithms. Do you think it would be worthy spending  much time on the mathematical derivative of algorithms, or rather like you said trying to know the use and some constraints of those ? I am puzzled about this question since the derivations are too complex to understand sometimes.","{'neg': 0.02, 'neu': 0.878, 'pos': 0.102, 'compound': 0.7832}",Positive,0.39431818181818185,80
Omg he speaks so dam bored,"{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.3353}",Negative,1.0,6
FyI I think the idea of kaggle itself has grown pointless when teams with big compute capacity and pretty much educational institutions have thrown the completion out of skew..,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.6124}",Positive,0.4625,29
Thank you so much! I cannot believe I didn't realize how helpful Kaggle is,"{'neg': 0.154, 'neu': 0.661, 'pos': 0.185, 'compound': 0.1179}",Positive,0.2,16
Thank you so much! :),"{'neg': 0.0, 'neu': 0.331, 'pos': 0.669, 'compound': 0.7245}",Positive,0.6,4
Wait so if you want to get into data analysis of sports (or anywhere) you have to do computer science? Or you just need to know how to use Python/R to code for all the data entries?,"{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.232}",Positive,0.0,37
Can these projects be done in R? Or is python recommended?,"{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.2869}",Positive,0.0,11
"Good luck with your channel.
I'm trying to learn data science by myself and Ive been told I'm a quick learner but then I know that I lose interest or motivation even more quickly and have been at this for quite some time without much progress.
I think I should go with the projects and learn alongside, hope it works.","{'neg': 0.094, 'neu': 0.691, 'pos': 0.215, 'compound': 0.8101}",Positive,0.4600000000000001,62
Mind-blowing the way to learn data science that  u have given.  Thanks a lot 😊 more video  that ll be helpful for us,"{'neg': 0.0, 'neu': 0.759, 'pos': 0.241, 'compound': 0.6908}",Positive,0.35,23
"Ken, been watching your videos for a few weeks. Really enjoyed the content you put out here. 

As someone who has gone through the whole switching from non-tech major to data scientist/data analyst, where is the best platform to learn all the basic beside Kaggle? Would Dataquest/Datacamp be a good source?

You mentioned project-based learning is the best way to learn data science, besides looking at the project you mentioned above, anywhere else I can start getting my hands dirty?","{'neg': 0.032, 'neu': 0.797, 'pos': 0.171, 'compound': 0.9265}",Positive,0.39249999999999996,80
I must add that your teaching Algorithm is 95% accurate..... I would have written 100% but that will make your model ( your teaching )  over fit...you know what I mean...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.6604166666666667,30
"I really like the way you open up this learning techniques, I'm new in this field and please would you be my mentor?","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.624}",Positive,0.38484848484848483,24
"I work in refugee protection and I am trying to gain skills in this field to apply it to predicting refugee status determination or other general human geography issues such as modeling human  movements internally  within countries based on unrest or disaster (IDPs) or cross-border movement.

The  UNHCR has datasets available publicly in the form of csv files.  How can I start to work with these in a Jupyter notebook? Does this need to be done from the terminal on Mac or can I do it inside Kaggle. I'm very new  to all of this and just want to play around with this data relevant to my field.","{'neg': 0.037, 'neu': 0.876, 'pos': 0.088, 'compound': 0.5719}",Positive,0.35325757575757577,109
"You're the man, not only highlighting great courses to use and the general way to go about growing in the field but also the words of encouragement for a newbie like me have been extremely helpful. Thank you!!!","{'neg': 0.043, 'neu': 0.618, 'pos': 0.339, 'compound': 0.9417}",Positive,0.8125,39
Dude looks like a better looking Elon Musk.,"{'neg': 0.0, 'neu': 0.481, 'pos': 0.519, 'compound': 0.6597}",Positive,0.5,8
Can i start doing the project without completing any of the micro courses on kaggle? or should i start wth the micro courses first before start doing the beginner's project?,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.5803}",Negative,0.3333333333333333,31
"""Experiential learning is the best way to learn and go through Data Science"", very truly said because that helps us to evaluate where we lack and hence one is able to extend their domain of knowledge. Time to put the pedal to the metal!","{'neg': 0.043, 'neu': 0.732, 'pos': 0.225, 'compound': 0.8653}",Positive,0.4083333333333334,44
"Thank you for your suggestions. I've done the Titanic project guided by the step by step instructions. I am not familiar with the Python libraries. I'm not clear on what it all meant.

Now I am working through the ML mini course. I might go back to the Python course to refresh my memory about the basics. Then I'll try the Home Prices regression. 

Question: When you say 'google' the algorithm, do you mean to search for a conceptual understanding of what the algorithms do?","{'neg': 0.026, 'neu': 0.944, 'pos': 0.03, 'compound': 0.0813}",Positive,0.3927083333333333,88
This man is the chad of the data science community.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,10
"Hi, Ken. Can you make a vlog about your hardware setup? Great content, btw. Keep it up!","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.6588}",Positive,0.75,17
"Ken, so much clarified in such a short video. 
Thank you.","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",Positive,0.3333333333333333,11
"First of all thank you very much for the amazing videos to help and motivate us beginners.

Now I have 2 questions that might sound stupid lol.

1. I am currently starting with the housing project and I didn't know how to start on my own so Im using 2 other notebooks as references and kind of copy pasting, would you consider that  normal when starting or is it bad ?(I'm gonna reference links to both of them when I finish my work of course)

2. For the getting started projects in Kaggle in general and the ones you mentioned in this video when do you think I can say I succeeded with this project like what's the minimus end goal in the score or something like that ?

Again thanks!","{'neg': 0.048, 'neu': 0.773, 'pos': 0.179, 'compound': 0.9505}",Positive,0.539,134
"I am a beginner. I have just finished a degree in Mathematics (with a focus in analysis and statistics). I'm using HackerRank to develop my python skills, I use kaggle for datasets (I perform statistical learning techniques using R) and I am using Elements of Statistical Learning to learn the mathematics (this is important to me as a mathematician) and the algorithms needed in ""data-science"" through the exercises in the textbook. I have been thinking recently that I would like to get a textbook on the probability used in statistics, such as a textbook in probability theory (and random processes), is this something you would recommend? Also, are there any ""machine learning"" or other textbooks in statistics you would recommend? Many thanks.","{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.89}",Positive,0.47500000000000003,123
"Hi Ken, I've been watching your videos and really have enjoyed them. I am currently doing an internship in a startup that's developing insect farms  (insects for human consumption, mostly crickets). I'm majoring in Industrial Engineering, started my internship in more of a production stand point, but due to the pandemic I've redefined the project for a data driven improvement. In the last couple of months I've helped the company with its data collection and aggregation methodologies and tools. That has led me to be really interested in deepening my knowledge into data science. I'm currently working on the Coursera Data Specialization Courses and will be applying the tips that you've shared in your channel. Keep the good work. Pura Vida!","{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.9553}",Positive,0.3946969696969697,128
I am a beginner in data science and would love to do a project based on astronomy. Do you have any suggestions?,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.6369}",Positive,0.6,22
3:00,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,1
"ken , want videos about intersection between sports analytics and data science. I really want to explore that side first, i am now training  my basics.","{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.1531}",Positive,0.26666666666666666,25
"currently learning data analytics on Udemy, but most of the data used are already sources, I just have to import them into SQL or excel or Power BI; I opened Kaggle for the first time yesterday and I was lost. Didn't know where to start from or what to do","{'neg': 0.057, 'neu': 0.866, 'pos': 0.077, 'compound': 0.2617}",Positive,0.41111111111111115,51
"Hello, I have just completed learning concepts and algorithms of ML and deep learning. But after this, I really find no way to step forward, although I tried picking up some projects from kaggel, but in that too I faced a lot of problems and felt like a end. 

So can there be a specific journey defined for a learner to enter implementation phase after completing the learning phase?","{'neg': 0.099, 'neu': 0.853, 'pos': 0.048, 'compound': -0.545}",Negative,0.2416666666666667,69
Such an amazing channel and great content. Thank you for sharing!,"{'neg': 0.0, 'neu': 0.342, 'pos': 0.658, 'compound': 0.9259}",Positive,0.7166666666666667,11
"omg i just realise when i took my machine learning course in school, the titanic dataset was used","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,18
Hey I wanna become a data analyst. Can I do these projects too or should I try out a different set of projects,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.6,24
"I wonder how much speaking the word ""algorithm"" helps out with the algorithm","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.3818}",Positive,0.2,13
Any tips on how do you put or phrase these self-initiated/learned projects into resumes? Since it is hard to show their impact.,"{'neg': 0.062, 'neu': 0.938, 'pos': 0.0, 'compound': -0.1027}",Negative,0.5416666666666666,22
"Hi Ken, 

What techniques should I use to create scores for data. So for example given a hotel and points of interest around the hotel, create a score for each hotel on its night life activity","{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.7351}",Positive,0.0,36
"hi sir, i want to step in this world of data. But i don't know where to start from. can you help me out please?","{'neg': 0.0, 'neu': 0.723, 'pos': 0.277, 'compound': 0.7684}",Positive,0.0,26
Is a week enough for normal people to complete one project ? :D,"{'neg': 0.0, 'neu': 0.713, 'pos': 0.287, 'compound': 0.6166}",Positive,0.6375,12
"As a self learner, I'd say your vids are really helpful. First off, there's something calming about your voice. Secondly, the way you guide regarding the projects, helps me set a clear path  rather than rush into things and panick. Keep up the God's work your are doing. Thanks!","{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.9214}",Positive,0.22333333333333333,52
Thanks for your content!,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4926}",Positive,0.2,4
Theres another site called AIcrowd which is pretty good as well,"{'neg': 0.0, 'neu': 0.494, 'pos': 0.506, 'compound': 0.802}",Positive,0.8,11
"Hi Ken,  I have started learning data science and this video was very useful. I completed a course on basics of python for data science on udemy. Can i attempt any of the projects that you mentioned? Or do i need to learn any other skills?","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.5504}",Positive,0.1875,46
One of the best channel on YouTube for data science . Lots of love man 😘 .ur approach is very practical.,"{'neg': 0.0, 'neu': 0.669, 'pos': 0.331, 'compound': 0.8555}",Positive,0.39999999999999997,20
Thank you! This video is really useful.,"{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.7171}",Positive,0.0,7
"I thumbed up and watched the video all the way through, why? because you also listed the things out in the description. Most people want to clickbait you into watching the full video so they dont list the content in the description, usually we have to go to the comments for someone to list them up. So thank you its appreciated.","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.7698}",Positive,0.35000000000000003,61
thank you,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.3612}",Positive,0.0,2
New subscriber Ken,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.45454545454545453,3
日本語であげてもらえないでしょうか？,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,1
"Thank you for the content, I am right at this stage.","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}",Positive,0.5357142857142857,11
Thank you!!,"{'neg': 0.0, 'neu': 0.245, 'pos': 0.755, 'compound': 0.4738}",Positive,0.0,2
"Hi Ken, I binged thru your videos. I'm very new to this world although I've been in analytics for 7 years. I want to give the next step.

I just finished a basic python presential course and I'm currently enrolled in a presential course to get a basic data science diploma. a

I have no programming foundations so I'm doing basic programing course videos in YouTube, trying to get the best foundations thru free and low cost courses since  I can't afford going to college at this moment.

Is there any basic statistics course you would recommend to give me more idea about the analytics?

I appreciate that you share your experience with us!🙂","{'neg': 0.037, 'neu': 0.82, 'pos': 0.142, 'compound': 0.9041}",Positive,0.3082644628099173,120
You made my day Sir ! Your video is quite informative and interesting. I would ask you what would you recommend for a freshman economics student to do right now to be a competent data scientist. (I am almost done with all the basic things in R so far.),"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.7938}",Positive,0.5654761904761905,48
Geez this is really good,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4927}",Positive,0.6000000000000001,5
Love your channel man!  I'm gonna try these out!,"{'neg': 0.0, 'neu': 0.626, 'pos': 0.374, 'compound': 0.6988}",Positive,0.6,11
"Great advice, Thank you very much, Ken.","{'neg': 0.0, 'neu': 0.431, 'pos': 0.569, 'compound': 0.765}",Positive,0.505,7
"So I did small examples while learning this material during my MBA, but didn't have the time to delve deeper into projects. What sort of data science projects would you recommend for an MBA to learn?","{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.5023}",Positive,0.4,37
Hi! Good video. Would you argue you need a strong programming background to become good at this? I have a MBA with a lot of statistics and planning to change paths to Data science. I do have some experience with Python. Would this be a good base change careers?,"{'neg': 0.045, 'neu': 0.716, 'pos': 0.238, 'compound': 0.8821}",Positive,0.7066666666666668,49
your videos are very helpful!,"{'neg': 0.0, 'neu': 0.542, 'pos': 0.458, 'compound': 0.5244}",Positive,0.3,5
"Great video! Would you recommend to have some of these project on a resume for applying internship position not so much in the data field, but more of a business position that required some levels of data analysis capabilities? e.g Market analyst, business analyst, project manager and such.","{'neg': 0.0, 'neu': 0.905, 'pos': 0.095, 'compound': 0.5562}",Positive,0.4875,48
Thanks for your effort man!,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.4926}",Positive,0.2,5
"Hey Ken. Thanks for sharing this video, amazing content. Do you recommend Dataquest DS courses? I am thinking of applying to its annual subscription, since they offer different types of practical projects.","{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.9001}",Positive,0.5666666666666668,32
"I loved your contents, I have even sent u a connection request on LinkedIn. Could you suggest better ways to learn R and BI free of cost?","{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.8779}",Positive,0.7000000000000001,27
I recently started learning data science and started on this kaggle project of House hold prices. I was trying to establish relationship between the time at which houses are sold to the sale price of houses,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.25,36
"Can you please explain how natural simulations like over at Jabrils, Primer etc. channels are made?? Thanks!","{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.8706}",Positive,0.30000000000000004,17
"I have one question is that to practice project on Kaggle (house price for instance), if I look on others' work I worry that my own project will be a copy of them cuz I am a beginner, what should I do? Thanks in advance!","{'neg': 0.069, 'neu': 0.861, 'pos': 0.069, 'compound': 0.0}",Neutral,0.6,45
Thanks Ken for making this video. 😊,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",Positive,0.2,7
"I had read and replied to your comment on the vlogger The Come Up video just now. Now looking at your channel, this video grabbed my attention. 

I am a coding beginner and I want to become a Data Engineer. And I am a USAF Veteran now age 35 BSc Accounting and Finance International (Black American) student at a UK University. And I feel my skills and strengths fit the Data Engineer career. 

Thank you for this insightful video. And I have subscribed to your channel.","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.7906}",Positive,0.16666666666666669,86
I too have recently started to learn the basics of data science and honest;y kaggle is one of my favorite sites to find interesting datasets to work with. I took bio as my major in high school and had dropped maths in my last year so the concepts of statistics and probability and linear algebra got me scared at first but after I spent hours completing courses in those subjects (tons of pdfs and youtube channels and online courses) I feel pretty confident in my effort and knowledge. And I cant wait to dig deeper in this fascinating field of data science!,"{'neg': 0.018, 'neu': 0.817, 'pos': 0.165, 'compound': 0.9551}",Positive,0.5430303030303031,103
"Hey Ken, hope you are doing good. Thanks for all the videos. Enjoying it thoroughly. In learning with case studies how do I know which algorithm I should choose? 










Also, can you upload a project that starts with data collection, which has a lot of missing values in it, where more time is spent on data cleaning and pre-processing as I heard from many DataScientist that they spend the majority of their time in Data preprocessing?","{'neg': 0.027, 'neu': 0.789, 'pos': 0.184, 'compound': 0.9179}",Positive,0.36428571428571427,76
A data scientist from my firm told me JavaScript will be very useful to learn as a data scientist. How does that come into play,"{'neg': 0.0, 'neu': 0.79, 'pos': 0.21, 'compound': 0.6801}",Positive,0.2,25
your videos really help alot,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.4576}",Positive,0.2,5
Awesome video for beginners!!! thanks for your insight! do you have videos on steps of data exploration and preparation as well?,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.9036}",Positive,0.6,21
MOre,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.5,1
Thank you for the video! It’s always so useful to actually see some real projects that people work on. You got my thumb up,"{'neg': 0.0, 'neu': 0.771, 'pos': 0.229, 'compound': 0.7603}",Positive,0.13333333333333333,26
Thanks for making this video! Would you think this is a good project that I could do with Python data libraries? Analyzing why ticket sales are very high for a specific horror film compared to the US?,"{'neg': 0.09, 'neu': 0.753, 'pos': 0.157, 'compound': 0.4122}",Positive,0.40675,37
Are good programming skills required to become a data scientist? Are data scientists software engineers or  rather mathematical model builders?,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.504}",Positive,0.30000000000000004,20
"Through watching your video, I realized that my school DS project, which was to compare error rates of different classification algorithms, won't count as much as the topics you mentioned... I should really work more on new projects. As a recent undergraduate, I want to start with Titanic classification project. And House price regression project sounds fun too! Thanks for the recommendations!","{'neg': 0.042, 'neu': 0.834, 'pos': 0.125, 'compound': 0.658}",Positive,0.32556818181818187,63
"Hey Ken, enjoyed some of your videos. Really enjoy data science have a pretty good background as an IE major. Looking to improve my skills. One concern I have. I got on Kaggle for the first time and I was pretty excited to find these useable data sets to work on some of my data vis skills. Saw they were downloadable zip files and that immediately scared me, but I naively thought everyone else uses it and a quick google search brought up no safety concerns. After downloading about 3 data sets. I am pretty convinced i downloaded some malware. Got multiple warning signs from the browsers I use and then a bunch of random sites jumped up and teamviewer popped open. Immediately shut down and disconnected everything. Is this normal? Do you have any tips for safely downloading data sets etc?? Would really appreciate. Thanks","{'neg': 0.047, 'neu': 0.718, 'pos': 0.234, 'compound': 0.9834}",Positive,0.5643274853801169,146
"Hello Ken, 


thanks for the videos. Ive learned a lot from you. 
Can you please make a video about Application for a Job as a Data Scientist (CV and how to structure my Github in case the company wanna have a look on it). It would be so helpful because Im quit good in Python  but still didn't found a job.
Thank you again !","{'neg': 0.042, 'neu': 0.831, 'pos': 0.128, 'compound': 0.54}",Positive,0.4,66
"4 Main Project Topics

1. Regression
2. Classification 
3. Clustering
4. Deep Learning","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3666666666666667,13
"the frustration is real. thanks for the encouragement, most times I feel like tossing my computer into the wall. i don't though....too expensive","{'neg': 0.109, 'neu': 0.595, 'pos': 0.296, 'compound': 0.6557}",Positive,0.5,25
Titanic is very good project for EDA,"{'neg': 0.0, 'neu': 0.653, 'pos': 0.347, 'compound': 0.4927}",Positive,0.7800000000000001,7
"Thanks for this video Ken. I have a sports analytics problem for you. When the 3 point shot was first introduced in the NBA, I said start launching them. Traditionalists said, oh no, too risky, too many will ruin the game. 20+ years later 3 point shots are an integral part of any teams' strategy. OK, my question is regarding the 2 point conversion in football. My belief is that the 2 point conversion should be tried every time. Once a team gets used to it they will develop special teams just for the conversion. Plus, once fully developed, these plays could be used for any regular down inside the 5 yard line. The amount of dedicated plays could be unlimited - 2 QB's on the field, 5 running backs, non-traditional formations, etc. Not to mention how exciting the game would become. Do you have any supporting evidence that, over time, going for the 2 point conversion 100% of the time would pay off? I guess part of your problem is that you cannot measure what hasn't been tried.","{'neg': 0.084, 'neu': 0.798, 'pos': 0.118, 'compound': 0.8106}",Positive,0.35542875927491313,181
"Hello Ken.
I need to contact you personally.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3,8
