comment,sentiment_scores,sentiment,subjectivity,word_count
"Great video! Seems like a very sensible roadmap for becoming a good data scientist. I'm here to comment because you said 6+ months to learn and I came to this video because I've only got a few days. I've got part-way through a recruitment process to be a data scientist and have a background only in maths and economics. I'm teaching myself python and SQL in about 4 days! Kaggle seems like an excellent resource to use on the fourth day, didn't know about it until watching this video. I hope this comment gives people a small chuckle at the task I've found myself with!","{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.9689}",Positive,0.6,111
"Nice vid, bro 
Thanks","{'neg': 0.0, 'neu': 0.26, 'pos': 0.74, 'compound': 0.6908}",Positive,0.6,4
Is it ok to start with R?,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",Positive,0.5,7
"The picketry of Facebook has been making us all worried all the time. Maybe Mark E Zuckerberg wants falafel, maybe he wants hummus, and maybe he wants it home made and not gigged up by a chef who he takes on rent in his house to cook. We want our worries that we are constantly being pick pocketed within our pocket to stop.","{'neg': 0.11, 'neu': 0.87, 'pos': 0.02, 'compound': -0.7096}",Negative,0.15833333333333333,63
Thanks for that push Ken,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}",Positive,0.2,5
What else should you be doing while learning on 365 Datascience?Once you finish on 365 Datascience what should you be doing to strengthen your skills or build your portfolio for companies you’re applying to.,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.3182}",Positive,0.0,37
"I don't mind it, and I know you're not gonna change the whole vid- but theres a small typo @7:16 where you type out ""probalitiy theory""  and i thought it was funny. Some data might show you get more comment engagement on videos with obvious typos 📊","{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.8507}",Positive,0.5599999999999999,50
"I started to read the book ""Introduction to Data Science"", from Spring. 
And, also, the pandas documentation. Besides, i think pandas documentation a little confuse.","{'neg': 0.071, 'neu': 0.929, 'pos': 0.0, 'compound': -0.1548}",Negative,0.5,25
I struggled to learn python and now I learning pandas,"{'neg': 0.255, 'neu': 0.745, 'pos': 0.0, 'compound': -0.34}",Negative,0.0,10
"I strongly recommend Think Big: Take Small Steps and Build The Future You Want by Dr Grace Lordan. A great book to chart your own successful career, be it a data science career or any other career. It gives you a wider perspective on the activities you want to do in your life and career.","{'neg': 0.0, 'neu': 0.711, 'pos': 0.289, 'compound': 0.9423}",Positive,0.5541666666666667,55
Hii i have a doubt i want to learn ML so that i can use it in robotics so should I start with learning linear regression or I can start from learning computer vision and deep learning,"{'neg': 0.074, 'neu': 0.828, 'pos': 0.098, 'compound': -0.0516}",Negative,0.4,37
"My goal is money ... and I think Data Science will give me a decent pathway to that. I'm about more than halfway done with Machine Learning algorithms (Decision trees ,random Forest and Reinforcement algorithms left ). I looked into overview of deep learning neural networks and luckily they don't require trigonometry which just makes it a bit less than hard for me to complete it. Now I need to put those daily hours before I earn those bug bucks.","{'neg': 0.015, 'neu': 0.942, 'pos': 0.043, 'compound': 0.4902}",Positive,0.3908333333333333,80
"This may be an interesting question. For elder professionals who know they are good in learning skills, the question is:-  Is being a data scientist, may not be in sync of growing from a management role perspective or even becoming an entrepreneur? Thanks","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.8481}",Positive,0.5375000000000001,43
Is it a good idea to pursue masters degree in data science course?,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",Positive,0.6000000000000001,13
Great so you have a degree in mathmatics in order to learn data science.,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6249}",Positive,0.75,14
Thanks a lot for a fantastic video.,"{'neg': 0.0, 'neu': 0.316, 'pos': 0.684, 'compound': 0.7579}",Positive,0.55,7
I am looking forward to beginning this journey.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,8
"Hi Ken, thank you for great video. I'd like to ask question about people who are more analytical than others. i do believe that there are 10% people out there that have better understanding of let's say statistics or probability and related stuff. I have experienced it by myself too that some of my groupmates are more robust in these areas and can get problem solved more easily. Do not really know whether it is related to background or innate skills, always feel like they must be guys for data science not me). I'd like to know your approach as expert in this field.","{'neg': 0.023, 'neu': 0.772, 'pos': 0.205, 'compound': 0.9627}",Positive,0.5166666666666667,107
"So I have decided that 2022 will be the best year of my life. I've started learning Python on 1st day of the year and up till now I have covered most of the basics and made some simple programs as well in last 20 days. So far it's going good. Thank you for this video. I wanted to ask, when should I start practicing on Kaggle now? I Study around 1-2 hours daily after my job and 3-4 hours on weekends...","{'neg': 0.0, 'neu': 0.862, 'pos': 0.138, 'compound': 0.8934}",Positive,0.4034013605442177,84
"Thanks for this video Ken.

I decided to go into Tech in 2018 by learning web development. Learnt a bit of HTML, CSS and Javascript. My goals has since evolved through this period as I got interested in python programming and Data science.

My current interest now tends towards deep learning and AI

Interesting my knowledge of front end web development will be very helpful in web scraping.","{'neg': 0.0, 'neu': 0.807, 'pos': 0.193, 'compound': 0.9245}",Positive,0.3833333333333333,68
"Hello ken jee!!! I'm doing a graduation on Computer Science and i really keen to learn Data Science. From where should i start? learning Python basics? If you have any resources of learning Python, could you help me providing the link? To be honest my excitement to learning data science get on the top notch after watching your this video. 😄","{'neg': 0.0, 'neu': 0.774, 'pos': 0.226, 'compound': 0.935}",Positive,0.5333333333333333,62
"Great video!!! I started learning Python 8 months ago and quickly became interested in DS, I have a background in Finace/Econ but never worked in finance (I have a construction business), my goal is to learn DS and work with investments. Having said all that im considering a boot camp and even a masters in DS, I would love to get your opinion on that. Thanks","{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.9425}",Positive,0.51,66
"Watching this for a second time while working out because, well, I'm a huge geek and a fanboi.","{'neg': 0.099, 'neu': 0.659, 'pos': 0.242, 'compound': 0.3818}",Positive,0.45,19
thank you for the high quality videos,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.3612}",Positive,0.5399999999999999,7
Is it realisable to apply deep learning on a real project after four months starting from scratch in this field ?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.26666666666666666,20
"great video, thanks for advice!","{'neg': 0.0, 'neu': 0.291, 'pos': 0.709, 'compound': 0.807}",Positive,0.475,5
"How about don't learn data science lol. I'm sorry but the only benefit is that it pays REALLY well. It lacks creativity, is stressful because of the pressure that corporations put on your utilitarian ""skills"" you bring to the table to asses and translate data. Its a hard job. I'd pass.","{'neg': 0.153, 'neu': 0.641, 'pos': 0.206, 'compound': 0.6693}",Positive,0.6883333333333334,54
What about PySpark? Does it also make sense to pay attention to it? And what could be a possible private project example?,"{'neg': 0.088, 'neu': 0.912, 'pos': 0.0, 'compound': -0.2359}",Negative,0.6875,22
I like how he says algorithm and techniques in 6:50 and show us the descending  slope. As if  he were referring to gradient descent. ?😄,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",Positive,0.0,25
"Yes, I agree I will watch you 😎 again!","{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6696}",Positive,0.0,9
"its all about Doing projects, projects and Projects..........","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,8
"Hi Sir , currently i am pursuing my 3rd years of bachelor's degree in cse. Due to covid and many other reasons , it will take more time than expected to complete my bachelor's degree. 
So is it possible that if I  start learning data science from scratch (which i am doing right now) and then get a job in data science field before completing my bachelor's degree in cse?
second question is can I apply for a master's degree on data science or related field while doing my bachelor's degree?
Thanks in advance","{'neg': 0.0, 'neu': 0.963, 'pos': 0.037, 'compound': 0.504}",Positive,0.39120879120879126,97
First time to your channel Great advice thank you. I am going to start with all the points you said..  Right video at the right time :),"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.8625}",Positive,0.6309523809523809,26
"Thank you for all the information that you share. I've spent several months considering the proper career switch after deciding not to return to medical school. At this point, I'm confident that data science is the proper career path. My overarching goal is to use data science in healthcare, but I am open to other fields. I found your channel today, and I want to say I am already grateful for your content and the resources you share. In addition to this video, I watched a video this evening in which you mentioned that Jan 4 is your bday. Happy Belated Birthday. May you continue to experience joy and success.","{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.9818}",Positive,0.29166666666666674,112
"Watching it again and starting to think if my struggling to learn python and pandas as well itnis not impatiance? Yes, at little.","{'neg': 0.186, 'neu': 0.736, 'pos': 0.077, 'compound': -0.4512}",Negative,0.3,23
"This video is extremely accurate. I have had such a hard time learning how to be a data scientist. I am in a MS in Data Analytics program and feel that doesn't really provide any real direction. I don't know what I don't know and that keeps me from learning what I need to know. Seeing the path helps, thank you. I would like to say I have struggled to learn R and I seem to be getting SQL quickly and I think this will help my confidence. Getting one language down can help to learn another, just from a confidence standpoint.","{'neg': 0.037, 'neu': 0.771, 'pos': 0.191, 'compound': 0.9413}",Positive,0.42341269841269835,105
"Hi Ken, thank you for your videos. I have a question, I am software developer with 8 years experience. Mostly Web, PHP, SQL, GO, I decided to start learning machine learning, here is a lot of Python and so on, what do you think if person like me, firstly, will change position to data analyst and continue to learn ML ? Is it right decision ? Thank you.","{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.782}",Positive,0.45634920634920634,66
"Very helpful… Been thinking a career move to Data Science and your video is all I needed.
Thank you so much","{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",Positive,0.25,21
What are your thoughts on Datacamp?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
"I am learning how to build predictive models by watching videos and working alongside on another screen.  It's really satisfying to see your code work.  Especially when you start to experiment with your own parameters.  Why do you think Python is more important to learn than R?  Is it more versatile? I'm learning both, I'm just curious what you think.","{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.7933}",Positive,0.8571428571428571,63
"Hey, I have started my journey on learning data science. And, the math is what I find the most overwhelming, so much that I almost dropped the idea but curiosity gets the better of me and keeps on track. Being from non CS background, I feel really lost and tired when it comes to mathematics involved. 

Could you please share the maths topics and their sub topics that I should focus on and get as proefficient in it. I will be absolutely grateful if you get a chance to share the same and if any resources that I should refer to.","{'neg': 0.068, 'neu': 0.759, 'pos': 0.173, 'compound': 0.8935}",Positive,0.5156250000000001,101
"Hi Ken, how are you? Hope fine.
So, I am returning to college this year. I am going back to computer science. I am studying Java because of that.
And because I was struggling to learn python, my godness! I try every possible way, then I turn out to python official documentation. I achieve a more cleary glimpse of what is python, but nothing too much practical. I found a guy, corey schaffer, he is really didatic. 
My goal, for this month, is start a small data science project for a local market here where I live. I already have SQL, MySQL, AWS basics and a solid background in maths and stathistics. I think i can do it. If don't, the lesson will be learned. You know.
So, thank you for your advice.","{'neg': 0.016, 'neu': 0.909, 'pos': 0.076, 'compound': 0.7455}",Positive,0.34,134
"You earned new subscriber. Love your encouragement for people like me. I did installed Python last year but stuck on where to start cuz I dunno what specific purpose. Since I wanna do my PhD related to AI (predictive model), should I learn the whole coding of python or only focus related to AI coding?","{'neg': 0.045, 'neu': 0.843, 'pos': 0.112, 'compound': 0.4118}",Positive,0.4307765151515151,56
"As I learnt python. I was working on projects from kaggle with a  problem Statement. I was searching different data exploration techniques.
You explained it clearly I love the way you teach.
I am following you learning strategie.
Thank you","{'neg': 0.063, 'neu': 0.674, 'pos': 0.263, 'compound': 0.8225}",Positive,0.43333333333333335,40
Good video.,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",Positive,0.6000000000000001,2
"Thanks Ken, I took off with python basis last two years, within the space of 2 months, I was already in Pandas, and doing the Jupyter thing. Anyways everything poured on my face, and I just gave up. With this video I saw my mistakes. Roadmap. Starting with the basis and mastering them. Then you proceed. Spend as much time as you want to learn the basis. When your is strong, your building will last forever. Thanks again Ken.

🇳🇬","{'neg': 0.03, 'neu': 0.844, 'pos': 0.125, 'compound': 0.7845}",Positive,0.22380952380952376,80
"Hi, your paid link does not work!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,7
"Hi Ken,

For the 365 Data science website you recommend, is there any certification given after completion of the course?

Also is the certificate recognized?","{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.4329}",Positive,0.0,25
I really appreciate the advices! ;-],"{'neg': 0.0, 'neu': 0.376, 'pos': 0.624, 'compound': 0.6105}",Positive,0.6,5
"Hi Ken! This is AWESOME - I've been a Data Scientist for a few years now and completely agree about constantly needing to learn and refresh the data science toolkit. I didn't start out working on ML models but my work led there over time and had to learn on the job. Just joined the #66DaysOfData challenge and discord for Day 1, really excited to dedicate time to explore the field more. Thanks so much!","{'neg': 0.043, 'neu': 0.781, 'pos': 0.176, 'compound': 0.8786}",Positive,0.4354166666666667,76
Eligible for entry level job,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,5
"Hi, What about SQL before Python?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
"Hey Ken! Thanks for the vid, man! Looking forward to beginning my Data Science Journey in 2022! You'll be seeing me throughout the year.","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.5826}",Positive,0.2,25
"Lovely learning map, Ken ! 
And yes 4:30 math is very important ^^
Love your channel and your content, keep it up.","{'neg': 0.0, 'neu': 0.56, 'pos': 0.44, 'compound': 0.9239}",Positive,0.7833333333333333,20
"Hey everyone, I just uploaded my first ever video, which is a Day in the Life of a Computer Science student. Please check it out when you get a chance. I'll be posting content regularly going forward. Hopefully it's beneficial to anyone who is currently a CS student, a prospective CS student who is looking for insight, or others who just want to see some more CS content. Learn from my mistakes and let's learn together along the way 
https://youtu.be/izKFglRZKYE

Ken, your video is super informative! Thanks for the pointers. I'm think I'm headed towards the data science route, so this was very helpful and I look forward to watching your other vids and future content. :)","{'neg': 0.02, 'neu': 0.788, 'pos': 0.192, 'compound': 0.9632}",Positive,0.3976923076923077,122
"Boss Ken..
6months on the go...
I consider I'm a good learning path.
I'm starting with statistics (19hrs tutorial video), then I will take up math to Excel/python...

Thank you for this","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6597}",Positive,0.35000000000000003,34
"Hi, I'm a uni student majoring in business analytics. Because my school doesn't have a program that is ""data analytic"". If I only have two years left of college life. Is it possible to enter the data field? Btw, I like this video.","{'neg': 0.0, 'neu': 0.938, 'pos': 0.062, 'compound': 0.3612}",Positive,0.6666666666666666,45
This is a great video. Thank you. I needed it.,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.765}",Positive,0.75,10
How long will the 365 discount last? IS it only for the holiday or is it like a affiliate/code thing?,"{'neg': 0.0, 'neu': 0.754, 'pos': 0.246, 'compound': 0.6767}",Positive,0.48888888888888893,20
"Been waiting for this video!!!!

To anyone reading this, if you're looking to break into Data Science in 2022 I 100% recommend subscribing to Ken's channel and following his advice!!

Back when COVID-19 started in 2020, I was looking to break into the field and I had no experience, no projects, and I didn't know where to start.

6 MONTHS after subscribing to Ken's channel and soaking in all of his advice through his videos, I got a job as a Data analyst.

I'm living proof that this channel is 100% all that you need to get started. Thank you Ken and & I can't thank you enough for the doors you have opened for me.","{'neg': 0.068, 'neu': 0.888, 'pos': 0.044, 'compound': -0.3975}",Negative,0.19999999999999998,121
The only question I got is do we need a traditional degree to get in that domain? I'm a finance grad. Idk if I'd be eligible for a masters program in data science so how do I do it? Cause I don't think employers recognise anything other than degrees.,"{'neg': 0.04, 'neu': 0.96, 'pos': 0.0, 'compound': -0.1926}",Negative,0.7083333333333334,52
Do you need a masters degree?? Cos it seems a lot of people are running to data science and AI masters programs,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,22
Congrats Ken!!! I loved this video! Especially the roadmap on how to learn Data Science 📍,"{'neg': 0.0, 'neu': 0.586, 'pos': 0.414, 'compound': 0.858}",Positive,0.9,16
"It's that time of year again....""If I had to start over""  videos are coming","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,16
"Ken,i really lack from the maths side of things,what books/ressources do you recommand ?","{'neg': 0.178, 'neu': 0.822, 'pos': 0.0, 'compound': -0.3804}",Negative,0.2,15
"when you realize 2022 is pronounced as ""2020 too""","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,9
"Thanks, Ken. I have started learning myself Data Science, fortunately, I have a programming/math background. and so far I have found the going reasonable all though it is an effort in time. My question is this is there a place for a part-time / freelance Data Scientist? I find the field extremely interesting but I doubt if that is all I want to do. Also, do you know if c++ is still used in Data Science? Kind regards","{'neg': 0.047, 'neu': 0.799, 'pos': 0.154, 'compound': 0.7439}",Positive,0.65,77
"Watched just right now, but worth it.
I want to entry in data science because I like to solve problems driven by data. I like to see the variables of a problem in the reality and reach a solution; solve real-world problems. This is something that I couldn't do with enginnering; college was a really frustation. But there I heard of 'data science' for the very first time and learn stathistics.
I trying to enter in this field in a self paced manner. Already study python documentation, trying pandas documentation. Anyway... I hope the year ahead will be better.","{'neg': 0.095, 'neu': 0.669, 'pos': 0.236, 'compound': 0.9161}",Positive,0.3538095238095238,100
Great video Ken!  I will be sharing with my incoming students this semester!,"{'neg': 0.0, 'neu': 0.572, 'pos': 0.428, 'compound': 0.8168}",Positive,0.75,13
hey tech algorithm,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,3
"I used your project-based learning approach from last year's video to learn data science. After 15 months and 700 hours of learning (no online courses, just individual studying), I landed as job as a mid-level data scientist in financial fraud detection. Thank you! This video is spot-on. Especially your emphasis of building a roadmap and systematically updating it as you grow.

2 not-obvious study habits which I found helpful:
1. I kept multiple projects open so that after I went through a topic (e.g. feature selection), I could implement it in multiple projects.
2. For each topic in my roadmap, I kept a date of when I last implemented the technique in a project. This helped me identify important topics which I had covered a while ago and might have partially forgotten, so that I could refresh my knowledge/skills.","{'neg': 0.044, 'neu': 0.899, 'pos': 0.057, 'compound': 0.1759}",Positive,0.33333333333333337,140
How hard is it to get job without master's degree??,"{'neg': 0.164, 'neu': 0.836, 'pos': 0.0, 'compound': -0.1926}",Negative,0.5416666666666666,11
"I had one question in regards with DS that is, is 2022  the best time to move into it especially since its been a ""hyped"" job for about past 3-4 years won't there be a high barrier to entry ?","{'neg': 0.038, 'neu': 0.856, 'pos': 0.106, 'compound': 0.5719}",Positive,0.5225,40
What are your thoughts about the IBM and Google Data Science Certificates - good if you can afford it?,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.4404}",Positive,0.6000000000000001,18
"Thanks for the recommendations Ken! I am always updating my learning path to include new things or based in things I enjoyed the most, for example making a deeper dive in data visualization.
What happened with the editing? There is a frame mirrowed in minute 5:52. Your desk is in the other side of the room.
Thanks again for the amazing content!","{'neg': 0.0, 'neu': 0.8, 'pos': 0.2, 'compound': 0.9258}",Positive,0.47564935064935066,62
"can you make a video about new techniques you learned this year? there arent really resources on i guess ""advanced"" data science","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.41818181818181815,22
"by the way, most data science college courses are fucking awful. take them for the credibility, but use Kaggle Learn and personal projects to actually learn things","{'neg': 0.076, 'neu': 0.924, 'pos': 0.0, 'compound': -0.2838}",Negative,0.47500000000000003,27
Excellent Vid! Im gona follow this . Be back in 2022,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.6114}",Positive,0.5,10
I’ve been waiting all year for this! 🙌🏼 Solid advice Ken!,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.2924}",Positive,0.1,13
hey ken! i'm a freshman double majoring in cs and stats - also pursuing a data science-related career. just thought you should know that i as a college student find your channel extremely insightful and valuable. wishing the best for you and your content coming into 2022 :>,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.9162}",Positive,0.575,47
"My goals this year is to complete the 365 data science course, I have been doing it since past couple of weeks, so I have gained the momentum, now just need to be consistent. Apart from that, I will try to do as many projects as I can and start freelancing in late 2022","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.507}",Positive,0.4,54
"I'm ready for the ultra sequel ""How I would learn data science if I had to start over (if I died and re-spawned in my next life as an alien)""","{'neg': 0.116, 'neu': 0.804, 'pos': 0.08, 'compound': -0.2732}",Negative,0.4166666666666667,31
rip physical muscles I guess,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.14285714285714285,5
What is a good DS project involving a clothing boutique store. I live in a small town and been trying to think of good projects. It seems for a boutique regression and clustering comes to my mind.,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7003}",Positive,0.525,37
"""Stay True to the process"" .. You told me this last year which really stuck to my head and helped me get my recent job 🌻 Excited to be doing more projects and learn from/with u","{'neg': 0.06, 'neu': 0.805, 'pos': 0.135, 'compound': 0.4417}",Positive,0.40277777777777785,35
"I wonder if ken changed his mic recently, his voice is.. how do I describe it?.. more satisfying? Ken ASMR when?","{'neg': 0.0, 'neu': 0.824, 'pos': 0.176, 'compound': 0.5904}",Positive,0.5833333333333334,21
"All of them are such great advice. Thanks for the inspiring ideas. 😊 Furthermore, I completely agree with you about data science is a journey.🚀","{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.9117}",Positive,0.5700000000000001,25
Hey Ken why don't you join youtube as developer and do coding. Make that link box appear on left side so you don't have to mirror your video.XD,"{'neg': 0.065, 'neu': 0.935, 'pos': 0.0, 'compound': -0.2235}",Negative,0.0,30
Thank you so much!,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}",Positive,0.2,4
"Hey Ken.
What do you think about the Open Source Society University's self taught data science curriculum?
I'm just starting my Junior year in college and wanted to start learning data science.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.3,34
Very Super Nice video .. Big thanks Champ 💪🔝,"{'neg': 0.0, 'neu': 0.274, 'pos': 0.726, 'compound': 0.9227}",Positive,0.5416666666666667,8
"Speaking of goals, it would be cool to see a TOP Goals video, etc.","{'neg': 0.0, 'neu': 0.695, 'pos': 0.305, 'compound': 0.5904}",Positive,0.575,14
"Congrats and thanks Ken! Happy new year to you, as much like you made my last year.
You are helping people man, keep the vibe! Respect from Brazil! :D","{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.9709}",Positive,0.48686868686868684,29
"If I were relearn data science in 2022, I'd start by subscribing to your channel haha but in practicality it is:
1. Coursework 
2. Projects 
3. Teach

Also great motivational video for simple content creation during break!","{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.8908}",Positive,0.4690476190476191,38
Really love how it will add up to previous video on this topic 💯,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6697}",Positive,0.3833333333333333,14
"Great advice on typing out other people's work. Myself as a beginner it's easy to get flustered on projects as some solutions/tools I have not yet been exposed to. By looking up other's solutions/work and typing them out it really helps me to understand the anatomy of the code. Furthermore, sometimes the solutions don't work as I am using python 3.10 and so I have to work out and start fishing around for the latest 'iteration' of the module/code and that actually helps to drive home the knowledge.","{'neg': 0.021, 'neu': 0.813, 'pos': 0.166, 'compound': 0.9137}",Positive,0.5047619047619049,92
"Thanks for the insights ken, do you think cloud computing skills (AWS, azure etc..) is necessary for the data science journey.","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",Positive,0.6,21
Excelente video Ken. Yo llevo 9 meses aprendiendo ciencia de datos y es una profesión increíble. Me siento muy feliz de haber aprendido sobre esto. El próximo año mi meta es tener un nivel B1 de ingles y usare tus videos para lograrlo. ¡Muchas gracias!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,45
"Ken, what I have found is all these online projects / learnings mostly gives 10 variables and ask to predict a 11th one. But in the real world it’s very difficult to goto that level of identifying a problem and later identifying a approach to solver a problem . Until now I have not seen any course teaching that. Your advice on this ?","{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.8954}",Negative,0.45,63
Do you have a Udemy course?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,6
"Thanks a lot, some of us have only just started using python properly the last few months and videos like this are very useful","{'neg': 0.0, 'neu': 0.699, 'pos': 0.301, 'compound': 0.8221}",Positive,0.24444444444444446,24
"""When beginning with this projects, they don't have to be original. You can go through the exact same analysis that someone else did, and still learn something. But typical learning session could just be you having someone else's project on half the screen and you typing it line-by-line and running it on other half of the screen. As you do this you can change the parameters, you can  experiment with different visuals and see how it works as you go.""

This one what i've been thinking for. i feel like i do nothing if i see someone's project and copy it to my notebook, but you just said it and i totally agree. we can experiment it with changing the code, maybe we use a different way to clean the data, or just define a function that others use repeated code, (a.k.a use DRY concept), and so on.

thanks Ken Jee, it really helps me out.","{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.965}",Positive,0.42738095238095236,160
Awesome!! This is really helpful. Thanks,"{'neg': 0.0, 'neu': 0.215, 'pos': 0.785, 'compound': 0.8991}",Positive,0.4666666666666666,6
Let's accept KEN is the BEST 🥳,"{'neg': 0.0, 'neu': 0.347, 'pos': 0.653, 'compound': 0.8192}",Positive,0.3,8
"This updated video is epic. Your pioneering ""If I had to start over"" video had inspired so many similarly named videos in the tech youtube space. Certainly agree with you on the importance of coding and how that opened up several doors of opportunities in accessing ""power tools"" for the data science learning journey. 
8:01 Also thanks for the mention 😆","{'neg': 0.0, 'neu': 0.767, 'pos': 0.233, 'compound': 0.9337}",Positive,0.3452380952380953,61
Excellent video to watch at 5am!,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.6114}",Positive,1.0,6
I agree it takes up to a year to get the fundamentals. Then you basically never stop learning.,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.5248}",Positive,0.0,18
Happy new year! Thanks for all the videos and the community you have created!,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.8475}",Positive,0.5515151515151515,14
Hi sir,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral,0.0,2
"(Reminder that all resources I mentioned are linked in the description!)
Thanks for watching everyone! Let me know what your goals for this year are below! Mine Are:
- Do a project with a  Generative Adversarial Neural Net
- Enter at least 1 Kaggle Competition 
- Do at least 4 projects and share them on YouTube","{'neg': 0.047, 'neu': 0.841, 'pos': 0.112, 'compound': 0.5386}",Positive,0.25,53
